"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"11/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.840514993,-73.854629031,"(40.840514993, -73.854629031)","10473",NA,3983,"1708-1710 Metropolitan Ave, Bronx, NY 10462, USA","1708-1710","Metropolitan Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"06/16/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.824396485,-73.916775115,"(40.824396485, -73.916775115)","10452",NA,3984,"3131 Park Ave, Bronx, NY 10451, USA","3131","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451","4004",NA
"01/20/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",43,40.820159322,-73.872470982,"(40.820159322, -73.872470982)","10473",NA,3985,"801-813 Morrison Ave, Bronx, NY 10473, USA","801-813","Morrison Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"11/17/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.846545318,-73.889444226,"(40.846545318, -73.889444226)","10457",NA,3986,"713 E 179th St, Bronx, NY 10457, USA","713","East 179th Street","West Bronx","Bronx","Bronx County","New York","United States","10457","5005",NA
"01/07/2015","BURGLARY","FELONY","BRONX",43,40.821701904,-73.860653344,"(40.821701904, -73.860653344)","10473","1871-1879 Lafayette Ave, Bronx, NY 10473, USA",3987,"1871-1879 Lafayette Ave, Bronx, NY 10473, USA","1871-1879","Lafayette Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473","2865",NA
"12/06/2015","PETIT LARCENY","MISDEMEANOR","BRONX",42,40.827101781,-73.91174557,"(40.827101781, -73.91174557)","10451",NA,3988,"1000-1004 Brook Ave, Bronx, NY 10451, USA","1000-1004","Brook Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"12/28/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",48,40.845045938,-73.880418148,"(40.845045938, -73.880418148)","10457",NA,3989,"937-939 E 181st St, Bronx, NY 10460, USA","937-939","East 181st Street","West Bronx","Bronx","Bronx County","New York","United States","10460","2013",NA
"11/03/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.836016182,-73.8611293,"(40.836016182, -73.8611293)","10473",NA,3990,"1409 Metropolitan Ave, Bronx, NY 10462, USA","1409","Metropolitan Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"05/03/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",44,40.818020776,-73.925186577,"(40.818020776, -73.925186577)","10452",NA,3991,"2850 Park Ave, Bronx, NY 10451, USA","2850","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"10/12/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",48,40.846666852,-73.896177665,"(40.846666852, -73.896177665)","10457",NA,3992,"4214 Third Ave, Bronx, NY 10457, USA","4214","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","4502",NA
"06/04/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",43,40.831336714,-73.878383049,"(40.831336714, -73.878383049)","10473",NA,3993,"1537-1541 E 172nd St, Bronx, NY 10472, USA","1537-1541","East 172nd Street","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"01/13/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.811558352,-73.883798204,"(40.811558352, -73.883798204)","10459","525 Longfellow Ave, Bronx, NY 10474, USA",3994,"525 Longfellow Ave, Bronx, NY 10474, USA","525","Longfellow Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474","6913",NA
"02/19/2015","FORGERY","FELONY","BRONX",46,40.861357899,-73.897730961,"(40.861357899, -73.897730961)","10457",NA,3995,"201 E 188th St, Bronx, NY 10458, USA","201","East 188th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"05/16/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.844247093,-73.877672735,"(40.844247093, -73.877672735)","10457",NA,3996,"1016 Bronx Park S, Bronx, NY 10460, USA","1016","Bronx Park South","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"12/30/2015","FELONY ASSAULT","FELONY","BRONX",42,40.823939637,-73.911446258,"(40.823939637, -73.911446258)","10451",NA,3997,"899 Elton Ave, Bronx, NY 10451, USA","899","Elton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"04/22/2015","FELONY ASSAULT","FELONY","BRONX",41,40.804004719,-73.878335461,"(40.804004719, -73.878335461)","10459",NA,3998,"1 Halleck St, Bronx, NY 10474, USA","1","Halleck Street",NA,"Bronx","Bronx County","New York","United States","10474","7085",NA
"09/16/2015","ARSON","FELONY","BRONX",41,40.822082527,-73.890330326,"(40.822082527, -73.890330326)","10459",NA,3999,"936 Hoe Ave, Bronx, NY 10459, USA","936","Hoe Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"02/04/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.806201152,-73.915988729,"(40.806201152, -73.915988729)","10454",NA,4000,"613 E 138th St, Bronx, NY 10454, USA","613","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454","2736",NA
"01/31/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",52,40.866266288,-73.889729603,"(40.866266288, -73.889729603)","10467",NA,4001,"320 E 196th St, Bronx, NY 10458, USA","320","East 196th Street","West Bronx","Bronx","Bronx County","New York","United States","10458","3602",NA
"02/16/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.832229816,-73.871768486,"(40.832229816, -73.871768486)","10473",NA,4002,"1687 E 172nd St, Bronx, NY 10472, USA","1687","East 172nd Street","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"05/01/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.838550909,-73.909399374,"(40.838550909, -73.909399374)","10452",NA,4003,"306-398 E 171st St, Bronx, NY 10457, USA","306-398","East 171st Street","West Bronx","Bronx","Bronx County","New York","United States","10457","8090",NA
"05/21/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.832015678,-73.896283639,"(40.832015678, -73.896283639)","10451",NA,4004,"781 Jennings St, Bronx, NY 10459, USA","781","Jennings Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"11/10/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",49,40.846530977,-73.865596435,"(40.846530977, -73.865596435)","10461",NA,4005,"1838 Hunt Ave, Bronx, NY 10462, USA","1838","Hunt Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","3623",NA
"03/18/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.813836689,-73.919432759,"(40.813836689, -73.919432759)","10454",NA,4006,"456 Willis Ave, Bronx, NY 10455, USA","456","Willis Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","4013",NA
"08/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.863338448,-73.896469785,"(40.863338448, -73.896469785)","10467",NA,4007,"2537 Grand Concourse, Bronx, NY 10468, USA","2537","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"05/24/2015","FELONY ASSAULT","FELONY","BRONX",41,40.824219035,-73.88863222,"(40.824219035, -73.88863222)","10459",NA,4008,"1030 Bryant Ave, Bronx, NY 10459, USA","1030","Bryant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"01/13/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.836652522,-73.907146909,"(40.836652522, -73.907146909)","10451","1400 Webster Ave, Bronx, NY 10456, USA",4009,"1400 Webster Ave, Bronx, NY 10456, USA","1400","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","1807",NA
"04/04/2015","HARRASSMENT 2","VIOLATION","BRONX",41,40.821736332,-73.89286726,"(40.821736332, -73.89286726)","10459",NA,4010,"941-957 Police Officer Deon L. Taylor Way, Bronx, NY 10459, USA","941-957","Police Officer Deon L. Taylor Way","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"01/20/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",42,40.82959782,-73.896547578,"(40.82959782, -73.896547578)","10451",NA,4011,"1360-1366 Elmo Hope Way, Bronx, NY 10459, USA","1360-1366","Elmo Hope Way","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"06/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.865933238,-73.885937543,"(40.865933238, -73.885937543)","10467",NA,4012,"393 E 198th St, Bronx, NY 10458, USA","393","East 198th Street","Jerome Park","Bronx","Bronx County","New York","United States","10458",NA,NA
"03/15/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.826110743,-73.904607024,"(40.826110743, -73.904607024)","10451",NA,4013,"1028-1038 Trinity Ave, Bronx, NY 10456, USA","1028-1038","Trinity Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"04/03/2015","GRAND LARCENY","FELONY","BRONX",43,40.826548914,-73.865130932,"(40.826548914, -73.865130932)","10473",NA,4014,"1032-1044 Beach Ave, Bronx, NY 10472, USA","1032-1044","Beach Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"08/11/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.823180032,-73.866536043,"(40.823180032, -73.866536043)","10473",NA,4015,"1755 Story Ave, Bronx, NY 10473, USA","1755","Story Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"11/22/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.846781467,-73.892458255,"(40.846781467, -73.892458255)","10457",NA,4016,"611 E 178th St, Bronx, NY 10457, USA","611","East 178th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"07/16/2015","FRAUDS","MISDEMEANOR","BRONX",43,40.840417807,-73.862674161,"(40.840417807, -73.862674161)","10473",NA,4017,"1594 Unionport Rd, Bronx, NY 10462, USA","1594","Unionport Road","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"12/10/2015","GRAND LARCENY","FELONY","BRONX",43,40.833835669,-73.876987202,"(40.833835669, -73.876987202)","10473",NA,4018,"1591-1595 E 174th St, Bronx, NY 10472, USA","1591-1595","East 174th Street","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"03/26/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.848353408,-73.858660142,"(40.848353408, -73.858660142)","10461",NA,4019,"1832 Bogart Ave, Bronx, NY 10462, USA","1832","Bogart Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","3702",NA
"05/08/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",42,40.833132341,-73.89580128,"(40.833132341, -73.89580128)","10451",NA,4020,"803 E 170th St, Bronx, NY 10459, USA","803","East 170th Street","West Bronx","Bronx","Bronx County","New York","United States","10459","1259",NA
"06/09/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BRONX",48,40.848602657,-73.885410626,"(40.848602657, -73.885410626)","10457",NA,4021,"2155 Prospect Ave, Bronx, NY 10457, USA","2155","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"02/09/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.827697536,-73.876102433,"(40.827697536, -73.876102433)","10473",NA,4022,"1144 Manor Ave, Bronx, NY 10472, USA","1144","Manor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","3953",NA
"07/08/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.835343988,-73.904633537,"(40.835343988, -73.904633537)","10451",NA,4023,"1399 Washington Ave, Bronx, NY 10456, USA","1399","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"11/07/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.839466746,-73.889481288,"(40.839466746, -73.889481288)","10457",NA,4024,"861 Crotona Park N, Bronx, NY 10460, USA","861","Crotona Park North","West Bronx","Bronx","Bronx County","New York","United States","10460","4738",NA
"12/30/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.837952857,-73.90633196,"(40.837952857, -73.90633196)","10451",NA,4025,"1451-1497 Webster Ave, Bronx, NY 10456, USA","1451-1497","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","1831",NA
"09/20/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.859576049,-73.867522233,"(40.859576049, -73.867522233)","10461",NA,4026,"2301-2335 Boston Rd, Bronx, NY 10467, USA","2301-2335","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"07/19/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.812190348,-73.924206908,"(40.812190348, -73.924206908)","10454",NA,4027,"313-317 E 141st St, Bronx, NY 10454, USA","313-317","East 141st Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"02/05/2015","GRAND LARCENY","FELONY","BRONX",52,40.869239162,-73.89603757,"(40.869239162, -73.89603757)","10467",NA,4028,"5 E 196th St, Bronx, NY 10468, USA","5","East 196th Street","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"01/18/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.823055808,-73.904528301,"(40.823055808, -73.904528301)","10451",NA,4029,"730-736 E 163rd St, Bronx, NY 10456, USA","730-736","East 163rd Street","Morrisania","Bronx","Bronx County","New York","United States","10456",NA,NA
"04/19/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.807740799,-73.919635201,"(40.807740799, -73.919635201)","10454",NA,4030,"501 E 138th St, Bronx, NY 10454, USA","501","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"02/27/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.859336189,-73.902205942,"(40.859336189, -73.902205942)","10457",NA,4031,"2324-2332 Walton Ave, Bronx, NY 10468, USA","2324-2332","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"09/29/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.828704996,-73.927978585,"(40.828704996, -73.927978585)","10452",NA,4032,"15-43 E 161st St, Bronx, NY 10451, USA","15-43","East 161st Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"05/11/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.823117641,-73.824114397,"(40.823117641, -73.824114397)","10465",NA,4033,"2791-2795 Schley Ave, Bronx, NY 10465, USA","2791-2795","Schley Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465",NA,NA
"01/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.819885621,-73.901226998,"(40.819885621, -73.901226998)","10459",NA,4034,"841-855 Westchester Ave, Bronx, NY 10455, USA","841-855","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"07/13/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816892135,-73.916379866,"(40.816892135, -73.916379866)","10454",NA,4035,"2893 Third Ave, Bronx, NY 10455, USA","2893","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","2628",NA
"11/23/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.826099514,-73.878118011,"(40.826099514, -73.878118011)","10473",NA,4036,"1527 Watson Ave, Bronx, NY 10472, USA","1527","Watson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5329",NA
"11/11/2015","FORGERY","FELONY","BRONX",46,40.847931977,-73.916199883,"(40.847931977, -73.916199883)","10457",NA,4037,"1664-1674 Macombs Rd, Bronx, NY 10453, USA","1664-1674","Macombs Road","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"07/16/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.814109582,-73.860307976,"(40.814109582, -73.860307976)","10473",NA,4038,"434-436 Thieriot Ave, Bronx, NY 10473, USA","434-436","Thieriot Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473","3624",NA
"11/05/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.867345687,-73.860029833,"(40.867345687, -73.860029833)","10461",NA,4039,"2805-2811 Boston Rd, Bronx, NY 10469, USA","2805-2811","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA
"11/04/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.848447832,-73.923905353,"(40.848447832, -73.923905353)","10457",NA,4040,"1600 Sedgwick Ave, Bronx, NY 10453, USA","1600","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"11/22/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.82959782,-73.896547578,"(40.82959782, -73.896547578)","10451",NA,4041,"1360-1366 Elmo Hope Way, Bronx, NY 10459, USA","1360-1366","Elmo Hope Way","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"06/16/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.838689661,-73.918806357,"(40.838689661, -73.918806357)","10452",NA,4042,"1331-1337 Jerome Ave, Bronx, NY 10452, USA","1331-1337","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"06/08/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",48,40.853115291,-73.883009882,"(40.853115291, -73.883009882)","10457",NA,4043,"2356-2364 Prospect Ave, Bronx, NY 10458, USA","2356-2364","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"05/17/2015","FELONY ASSAULT","FELONY","BRONX",52,40.867787091,-73.898986517,"(40.867787091, -73.898986517)","10467",NA,4044,"29 W Kingsbridge Rd, Bronx, NY 10468, USA","29","West Kingsbridge Road","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"04/11/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.817988878,-73.817769328,"(40.817988878, -73.817769328)","10465",NA,4045,"274-276 Revere Ave, Bronx, NY 10465, USA","274-276","Revere Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465","3308",NA
"03/20/2015","FELONY ASSAULT","FELONY","BRONX",49,40.86705078,-73.868317217,"(40.86705078, -73.868317217)","10461",NA,4046,"2801-2825 Olinville Ave, Bronx, NY 10467, USA","2801-2825","Olinville Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"02/25/2015","FELONY ASSAULT","FELONY","BRONX",48,40.83988186,-73.890174494,"(40.83988186, -73.890174494)","10457",NA,4047,"841 Crotona Park N, Bronx, NY 10460, USA","841","Crotona Park North","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"06/24/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.853819884,-73.893524083,"(40.853819884, -73.893524083)","10457",NA,4048,"2229-2235 Bassford Ave, Bronx, NY 10457, USA","2229-2235","Bassford Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"02/08/2015","FELONY ASSAULT","FELONY","BRONX",40,40.820208596,-73.92147721,"(40.820208596, -73.92147721)","10454",NA,4049,"682-696 Morris Ave, Bronx, NY 10451, USA","682-696","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
