"","RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","X[[i]]"
"20159","03/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.805568769,-73.9144977,"(40.805568769, -73.9144977)",1320,"245 Cypress Ave, Bronx, NY 10454, USA","245","Cypress Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"94602","12/07/2015","BURGLARY","FELONY","BRONX",52,40.875310605,-73.887447394,"(40.875310605, -73.887447394)",1321,"3121-3127 Villa Ave, Bronx, NY 10468, USA","3121-3127","Villa Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"23788","04/10/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.859001519,-73.905723904,"(40.859001519, -73.905723904)",1322,"43 W 183rd St, Bronx, NY 10453, USA","43","West 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10453","1233",NA,NA
"13001","02/27/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX",49,40.863838685,-73.833692208,"(40.863838685, -73.833692208)",1323,"1866-1910 E Gun Hill Rd, Bronx, NY 10469, USA","1866-1910","East Gun Hill Road","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA,NA
"59841","08/09/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.828125925,-73.871284972,"(40.828125925, -73.871284972)",1324,"1130 Fteley Ave, Bronx, NY 10472, USA","1130","Fteley Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","4446",NA,NA
"36530","05/24/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.887089188,-73.867785667,"(40.887089188, -73.867785667)",1325,"3900 Webster Ave, Bronx, NY 10470, USA","3900","Webster Avenue","East Bronx","Bronx","Bronx County","New York","United States","10470","2405",NA,NA
"9523","02/13/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",47,40.874626271,-73.836250617,"(40.874626271, -73.836250617)",1326,"3127 Edson Ave, Bronx, NY 10469, USA","3127","Edson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","3126",NA,NA
"56152","07/30/2015","PETIT LARCENY","MISDEMEANOR","BRONX",46,40.855179754,-73.904341211,"(40.855179754, -73.904341211)",1327,"67 E 181st St, Bronx, NY 10453, USA","67","East 181st Street","West Bronx","Bronx","Bronx County","New York","United States","10453","3412",NA,NA
"41721","06/11/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.813836689,-73.919432759,"(40.813836689, -73.919432759)",1328,"456 Willis Ave, Bronx, NY 10455, USA","456","Willis Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","4013",NA,NA
"19709","03/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",42,40.841651786,-73.898722613,"(40.841651786, -73.898722613)",1329,"3975-4029 Third Ave, Bronx, NY 10457, USA","3975-4029","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"92839","11/29/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BRONX",43,40.82333441,-73.882274573,"(40.82333441, -73.882274573)",1330,"1431 Bruckner Blvd, Bronx, NY 10472, USA","1431","Bruckner Boulevard","East Bronx","Bronx","Bronx County","New York","United States","10472","6413",NA,NA
"94413","12/05/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",44,40.835851007,-73.910545018,"(40.835851007, -73.910545018)",1331,"1328-1330 Rev. Charles Britt Way, Bronx, NY 10456, USA","1328-1330","Rev. Charles Britt Way","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"56416","08/03/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",42,40.828184389,-73.906295123,"(40.828184389, -73.906295123)",1332,"1132-1156 Meg Charlop Way, Bronx, NY 10456, USA","1132-1156","Meg Charlop Way","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"69772","09/09/2015","DANGEROUS WEAPONS","FELONY","BRONX",43,40.825419359,-73.866220811,"(40.825419359, -73.866220811)",1333,"1775 Bruckner Blvd, Bronx, NY 10472, USA","1775","Bruckner Boulevard","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"46793","06/28/2015","DANGEROUS WEAPONS","FELONY","BRONX",52,40.87018238,-73.894980315,"(40.87018238, -73.894980315)",1334,"2786 Parkview Terrace, Bronx, NY 10468, USA","2786","Parkview Terrace","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"57094","08/03/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",41,40.814789739,-73.88464154,"(40.814789739, -73.88464154)",1335,"700 Longfellow Ave, Bronx, NY 10474, USA","700","Longfellow Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474","6003",NA,NA
"38402","05/30/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.853450242,-73.891536549,"(40.853450242, -73.891536549)",1336,"4495 Third Ave, Bronx, NY 10457, USA","4495","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"75072","09/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.832826128,-73.867539358,"(40.832826128, -73.867539358)",1337,"1302 St Lawrence Ave, Bronx, NY 10472, USA","1302","Saint Lawrence Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","1904",NA,NA
"94013","12/05/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.811156213,-73.909823201,"(40.811156213, -73.909823201)",1338,"470-490 Jackson Ave, Bronx, NY 10455, USA","470-490","Jackson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","4711",NA,NA
"57990","08/11/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.824439881,-73.923972552,"(40.824439881, -73.923972552)",1339,"792 Grand Concourse, Bronx, NY 10451, USA","792","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"74724","09/27/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",41,40.825190744,-73.888713698,"(40.825190744, -73.888713698)",1340,"1070-1084 Bryant Ave, Bronx, NY 10459, USA","1070-1084","Bryant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"46728","06/29/2015","FELONY ASSAULT","FELONY","BRONX",43,40.817941833,-73.847785022,"(40.817941833, -73.847785022)",1341,"515-575 Castle Hill Ave, Bronx, NY 10473, USA","515-575","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"16054","03/11/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.844912296,-73.878604003,"(40.844912296, -73.878604003)",1342,"980 Bronx Park S, Bronx, NY 10460, USA","980","Bronx Park South","West Bronx","Bronx","Bronx County","New York","United States","10460","1624",NA,NA
"35068","05/19/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.825225023,-73.916268224,"(40.825225023, -73.916268224)",1343,"3186-3198 Park Ave, Bronx, NY 10451, USA","3186-3198","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451","4068",NA,NA
"5191","01/23/2015","DANGEROUS WEAPONS","FELONY","BRONX",43,40.826099514,-73.878118011,"(40.826099514, -73.878118011)",1344,"1527 Watson Ave, Bronx, NY 10472, USA","1527","Watson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5329",NA,NA
"52556","07/17/2015","FELONY ASSAULT","FELONY","BRONX",44,40.826284877,-73.920707634,"(40.826284877, -73.920707634)",1345,"234-236 E 161st St, Bronx, NY 10451, USA","234-236","East 161st Street","Fleetwood - Concourse Village","Bronx","Bronx County","New York","United States","10451","3543",NA,NA
"27755","04/24/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",50,40.879927685,-73.896798343,"(40.879927685, -73.896798343)",1346,"3363 Sedgwick Ave, Bronx, NY 10463, USA","3363","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA,NA
"49959","07/11/2015","FELONY ASSAULT","FELONY","BRONX",49,40.85556779,-73.866662642,"(40.85556779, -73.866662642)",1347,"2167-2187 Cruger Ave, Bronx, NY 10462, USA","2167-2187","Cruger Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","1501",NA,NA
"61596","08/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.859336189,-73.902205942,"(40.859336189, -73.902205942)",1348,"2324-2332 Walton Ave, Bronx, NY 10468, USA","2324-2332","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"3487","01/16/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.906520335,-73.848895363,"(40.906520335, -73.848895363)",1349,"689 E 243rd St, Bronx, NY 10470, USA","689","East 243rd Street","East Bronx","Bronx","Bronx County","New York","United States","10470","1069",NA,NA
"99276","12/24/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",49,40.846064155,-73.841630447,"(40.846064155, -73.841630447)",1350,"1200-1508 Herb Rosenblatt Pl, Bronx, NY 10461, USA","1200-1508","Herb Rosenblatt Place","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA,NA
"73969","09/23/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",42,40.828039595,-73.907130021,"(40.828039595, -73.907130021)",1351,"3400-3408 Third Ave, Bronx, NY 10456, USA","3400-3408","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"81650","10/27/2015","THEFT-FRAUD","FELONY","BRONX",40,40.802472369,-73.906959807,"(40.802472369, -73.906959807)",1352,"251 Locust Ave, Bronx, NY 10454, USA","251","Locust Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454","2004",NA,NA
"16097","03/11/2015","FELONY ASSAULT","FELONY","BRONX",47,40.875762489,-73.861321103,"(40.875762489, -73.861321103)",1353,"837-881 E Gun Hill Rd, Bronx, NY 10467, USA","837-881","East Gun Hill Road","East Bronx","Bronx","Bronx County","New York","United States","10467","6109",NA,NA
"9755","02/14/2015","OFFENSES RELATED TO CHILDREN","MISDEMEANOR","BRONX",44,40.830575561,-73.917779174,"(40.830575561, -73.917779174)",1354,"1056-1060 Sherman Ave, Bronx, NY 10456, USA","1056-1060","Sherman Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","5703",NA,NA
"50780","07/11/2015","BURGLARY","FELONY","BRONX",46,40.850519914,-73.905150357,"(40.850519914, -73.905150357)",1355,"1942 Grand Concourse, Bronx, NY 10457, USA","1942","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10457","5221",NA,NA
"99435","12/25/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.835329446,-73.87504022,"(40.835329446, -73.87504022)",1356,"1440-1472 Harrod Ave, Bronx, NY 10472, USA","1440-1472","Harrod Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"66989","09/02/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.86280385,-73.906857328,"(40.86280385, -73.906857328)",1357,"132W W Fordham Rd, Bronx, NY 10468, USA","132W","West Fordham Road","West Bronx","Bronx","Bronx County","New York","United States","10468","5659",NA,NA
"51103","07/12/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.848264712,-73.909751208,"(40.848264712, -73.909751208)",1358,"1859 Walton Ave, Bronx, NY 10453, USA","1859","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"29590","07/09/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",52,40.869858912,-73.886704562,"(40.869858912, -73.886704562)",1359,"273-285 E 199th St, Bronx, NY 10458, USA","273-285","East 199th Street","West Bronx","Bronx","Bronx County","New York","United States","10458","2603",NA,NA
"59284","08/07/2015","BURGLAR'S TOOLS","MISDEMEANOR","BRONX",49,40.863106463,-73.861137807,"(40.863106463, -73.861137807)",1360,"913 Mace Ave, Bronx, NY 10469, USA","913","Mace Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","4601",NA,NA
"53","01/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",46,40.849452916,-73.905997684,"(40.849452916, -73.905997684)",1361,"7784 E Tremont Ave, Bronx, NY 10453, USA","7784","East Tremont Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"84419","10/29/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.877926728,-73.882373184,"(40.877926728, -73.882373184)",1362,"111 E Mosholu Pkwy N, Bronx, NY 10467, USA","111","East Mosholu Parkway North","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"21838","04/02/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.86803758,-73.882365367,"(40.86803758, -73.882365367)",1363,"2993 Webster Ave, Bronx, NY 10458, USA","2993","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"10703","02/17/2015","DANGEROUS DRUGS","FELONY","BRONX",44,40.841694933,-73.911108193,"(40.841694933, -73.911108193)",1364,"1539 Sheridan Ave, Bronx, NY 10457, USA","1539","Sheridan Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"81506","10/19/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.837778868,-73.919450746,"(40.837778868, -73.919450746)",1365,"2 E 169th St, Bronx, NY 10452, USA","2","East 169th Street","West Bronx","Bronx","Bronx County","New York","United States","10452","7800",NA,NA
"3822","01/17/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",43,40.82506399,-73.877397261,"(40.82506399, -73.877397261)",1366,"1041 Boynton Ave, Bronx, NY 10472, USA","1041","Boynton Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"72006","09/17/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.821381786,-73.911742317,"(40.821381786, -73.911742317)",1367,"495 E 158th St, Bronx, NY 10451, USA","495","East 158th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"73149","09/20/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.863159355,-73.864066094,"(40.863159355, -73.864066094)",1368,"777 Mace Ave, Bronx, NY 10467, USA","777","Mace Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"43070","06/30/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.855901976,-73.842203483,"(40.855901976, -73.842203483)",1369,"1543-1545 Rhinelander Ave, Bronx, NY 10461, USA","1543-1545","Rhinelander Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA,NA
"66485","08/30/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",45,40.823117641,-73.824114397,"(40.823117641, -73.824114397)",1370,"2791-2795 Schley Ave, Bronx, NY 10465, USA","2791-2795","Schley Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465",NA,NA,NA
"62604","08/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.881792687,-73.863713376,"(40.881792687, -73.863713376)",1371,"3714-3724 White Plains Rd, Bronx, NY 10467, USA","3714-3724","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467","5710",NA,NA
"84169","10/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.844170334,-73.914303514,"(40.844170334, -73.914303514)",1372,"13-19 E Mt Eden Ave, Bronx, NY 10452, USA","13-19","East Mount Eden Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","5802",NA,NA
"3827","01/17/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.819431994,-73.845552435,"(40.819431994, -73.845552435)",1373,"2275 Randall Ave, Bronx, NY 10473, USA","2275","Randall Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"15744","03/10/2015","DANGEROUS DRUGS","FELONY","BRONX",52,40.863291107,-73.889806842,"(40.863291107, -73.889806842)",1374,"384-398 E 194th St, Bronx, NY 10458, USA","384-398","East 194th Street","Fordham Manor","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"12359","07/22/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",40,40.805501602,-73.916477255,"(40.805501602, -73.916477255)",1375,"603 E 137th St, Bronx, NY 10454, USA","603","East 137th Street","West Bronx","Bronx","Bronx County","New York","United States","10454","3101",NA,NA
"92003","11/27/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.826350847,-73.906207373,"(40.826350847, -73.906207373)",1376,"1051 Boston Rd, Bronx, NY 10456, USA","1051","Boston Road","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"3478","01/16/2015","DANGEROUS DRUGS","FELONY","BRONX",52,40.86512331,-73.888498643,"(40.86512331, -73.888498643)",1377,"2710 Decatur Ave, Bronx, NY 10458, USA","2710","Decatur Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","3786",NA,NA
"28053","04/25/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",42,40.837376359,-73.887760929,"(40.837376359, -73.887760929)",1378,"1753 Boston Rd, Bronx, NY 10460, USA","1753","Boston Road","West Bronx","Bronx","Bronx County","New York","United States","10460","4965",NA,NA
"24346","04/12/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.851140221,-73.912085985,"(40.851140221, -73.912085985)",1379,"62-66 W Tremont Ave, Bronx, NY 10453, USA","62-66","West Tremont Avenue","Morris Heights","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"75945","09/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",46,40.854725111,-73.899046118,"(40.854725111, -73.899046118)",1380,"2185 Valentine Ave, Bronx, NY 10457, USA","2185","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"15613","03/18/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.852703869,-73.914628691,"(40.852703869, -73.914628691)",1381,"1855 Andrews Ave S, Bronx, NY 10453, USA","1855","Andrews Avenue South","West Bronx","Bronx","Bronx County","New York","United States","10453","5201",NA,NA
"43784","06/18/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.822524568,-73.91674855,"(40.822524568, -73.91674855)",1382,"785-799 Courtlandt Ave, Bronx, NY 10451, USA","785-799","Courtlandt Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"68426","09/05/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.818158403,-73.903538178,"(40.818158403, -73.903538178)",1383,"773 Union Ave, Bronx, NY 10455, USA","773","Union Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"64413","08/23/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",41,40.823876276,-73.891862968,"(40.823876276, -73.891862968)",1384,"1035-1039 La 65 de Infantería, Bronx, NY 10459, USA","1035-1039","La 65 de Infantería","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"82706","10/23/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",49,40.839605132,-73.869560557,"(40.839605132, -73.869560557)",1385,"1257-1299 E Tremont Ave, Bronx, NY 10460, USA","1257-1299","East Tremont Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
